"","Date.x","DO","Alt","Month.x","dinflow","Month.y","JonesExp","BanksExpSWP","BanksExpCVP","Month","year","Date.y","FlowBin","OMRBin","BinNum","Date","Code","Wytype","Alt_name","Wytype_short","FlowBin_f","Wytype_f","MonthlyOMR","BinNum_f","totalEXP","dinflow_Minus_totalEXP_CFS","dinflow_Minus_totalEXP_percent","month","month_f"
"3956",1986-12-30 16:00:00,5529.34258346349,"ALT2 v1 090723 woTUCP",12,15511.1998371016,12,4277.24195948266,4564.51811833359,0,12,1986,1986-12-31,"medlo","<-5500",NA,1986-12-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","medlo","W",-7480.46809713897,NA,8841.76007781626,6669.43975928537,57.0024251551929,12,"12"
"3957",1987-01-30 16:00:00,15808.6147184558,"ALT2 v1 090723 woTUCP",1,18447.4202553948,1,1993.8398924116,1529.96644820949,0,1,1987,1987-01-31,"medlo","-2000",NA,1987-01-31,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","medlo","D",-2018.64477423261,NA,3523.80634062109,14923.6139147737,19.1018922528779,1,"1"
"3958",1987-02-27 16:00:00,19684.2811121249,"ALT2 v1 090723 woTUCP",2,22543.2894188834,2,3738.32660871851,2494.18425421584,0,2,1987,1987-02-28,"medmed","-3500",NA,1987-02-28,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","medmed","D",-3580.35714285714,NA,6232.51086293435,16310.778555949,27.6468564419605,2,"2"
"3959",1987-03-30 16:00:00,23606.0918575261,"ALT2 v1 090723 woTUCP",3,27932.8618411235,3,3709.82369104866,2475.03235818865,0,3,1987,1987-03-31,"medmed","-3500",NA,1987-03-31,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","medmed","D",-3905,NA,6184.85604923731,21748.0057918862,22.14186317326,3,"3"
"3960",1987-04-29 17:00:00,11507.5,"ALT2 v1 090723 woTUCP",4,17185.6210178234,4,2301.18528571898,1093.78856420258,0,4,1987,1987-04-30,"medmed","-2000",NA,1987-04-30,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","medmed","D",-2494.0860713491,NA,3394.97384992155,13790.6471679019,19.7547347657706,4,"4"
"3961",1987-05-30 17:00:00,8730.44699258607,"ALT2 v1 090723 woTUCP",5,14556.1096935205,5,2025.24683861157,1093.40666017526,0,5,1987,1987-05-31,"lolo","NA",NA,1987-05-31,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","lolo","D",-2776.52562553414,NA,3118.65349878683,11437.4561947337,21.4250480688193,5,"5"
"3962",1987-06-29 17:00:00,7100,"ALT2 v1 090723 woTUCP",6,15395.1966493497,6,2934.84906720776,1279.14284105152,0,6,1987,1987-06-30,"lolo","NA",NA,1987-06-30,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","lolo","D",-4281.37319829134,NA,4213.99190825928,11181.2047410904,27.372121345636,6,"6"
"3963",1987-12-30 16:00:00,14319.0226732988,"ALT2 v1 090723 woTUCP",12,19998.4623049651,12,2093.75043047377,4786.9199180893,0,12,1987,1987-12-31,"medlo","-5000",NA,1987-12-31,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","medlo","D",-5290.32258064516,NA,6880.67034856307,13117.791956402,34.4059970393563,12,"12"
"3964",1988-01-30 16:00:00,25022.0626619069,"ALT2 v1 090723 woTUCP",1,29650.5509583967,1,3276.6559976963,2185.63609716235,0,1,1988,1988-01-31,"hilo","-3500",NA,1988-01-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","hilo","CD",-3875.96774193548,NA,5462.29209485866,24188.258863538,18.4222279799216,1,"1"
"3965",1988-02-28 16:00:00,18508.621,"ALT2 v1 090723 woTUCP",2,24299.2613147859,2,4597.15194369147,300,0,2,1988,1988-02-29,"medlo","-3500",NA,1988-02-29,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","medlo","CD",-3705.25753990105,NA,4897.15194369147,19402.1093710944,20.1535012947558,2,"2"
"3966",1988-03-30 16:00:00,8174.5967,"ALT2 v1 090723 woTUCP",3,11609.0469409843,3,1871.59033438724,611.975075320774,0,3,1988,1988-03-31,"lolo","-2000",NA,1988-03-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-1640.32238518209,NA,2483.56540970801,9125.48153127632,21.3933617663314,3,"3"
"3967",1988-04-29 17:00:00,7816.6665,"ALT2 v1 090723 woTUCP",4,10157.0378295901,4,1698.47202561806,916.597871589265,0,4,1988,1988-04-30,"lomed","NA",NA,1988-04-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lomed","CD",-1249.34266542944,NA,2615.06989720733,7541.96793238276,25.7463833558732,4,"4"
"3968",1988-05-30 17:00:00,7100,"ALT2 v1 090723 woTUCP",5,11298.8966544871,5,1649.34363257575,300,0,5,1988,1988-05-31,"lolo","-2000",NA,1988-05-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-1644.01643374814,NA,1949.34363257575,9349.55302191136,17.2525131628813,5,"5"
"3969",1988-06-29 17:00:00,7100,"ALT2 v1 090723 woTUCP",6,13127.8290452084,6,1898.07371849441,300,0,6,1988,1988-06-30,"lolo","-2000",NA,1988-06-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-2348.35745986269,NA,2198.07371849441,10929.755326714,16.7436193061693,6,"6"
"3970",1988-12-30 16:00:00,6267.21742834925,"ALT2 v1 090723 woTUCP",12,11830.8497000041,12,1796.31606470611,4330.82068802768,0,12,1988,1988-12-31,"lolo","-5000",NA,1988-12-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-4786.81427429884,NA,6127.13675273379,5703.71294727035,51.7894902572522,12,"12"
"3971",1989-01-30 16:00:00,7595.78773040429,"ALT2 v1 090723 woTUCP",1,13612.8622534995,1,1523.54994825916,3915.01416072389,0,1,1989,1989-01-31,"lolo","NA",NA,1989-01-31,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","lolo","D",-4348.82967143679,NA,5438.56410898305,8174.29814451642,39.9516575405364,1,"1"
"3972",1989-02-27 16:00:00,12414.7028008731,"ALT2 v1 090723 woTUCP",2,13194.2645305822,2,1458.6569069942,299.999999999994,0,2,1989,1989-02-28,"lolo","NA",NA,1989-02-28,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","lolo","D",-494.709777383739,NA,1758.65690699419,11435.607623588,13.3289498851407,2,"2"
"3973",1989-03-30 16:00:00,47070.8904723973,"ALT2 v1 090723 woTUCP",3,51609.1840158025,3,3716.8764728412,2479.73421271701,0,3,1989,1989-03-31,"hilo","NA",NA,1989-03-31,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","hilo","D",-4325,NA,6196.61068555821,45412.5733302442,12.0067984094863,3,"3"
"3974",1989-04-29 17:00:00,18691.1774497123,"ALT2 v1 090723 woTUCP",4,24238.2320166158,4,2176.44645901274,1334.99925074629,0,4,1989,1989-04-30,"medmed","NA",NA,1989-04-30,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","medmed","D",-2692.50937639859,NA,3511.44570975903,20726.7863068568,14.4872188175765,4,"4"
"3975",1989-05-30 17:00:00,11010.483,"ALT2 v1 090723 woTUCP",5,17079.6510774958,5,2087.45085013429,1126.90112791826,0,5,1989,1989-05-31,"medlo","-3500",NA,1989-05-31,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","medlo","D",-3075.59527499092,NA,3214.35197805255,13865.2990994433,18.8197754360907,5,"5"
"3976",1989-06-29 17:00:00,7100,"ALT2 v1 090723 woTUCP",6,15366.9205180389,6,2639.32399146241,1765.12731119223,0,6,1989,1989-06-30,"medlo","NA",NA,1989-06-30,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","medlo","D",-4400,NA,4404.45130265464,10962.4692153842,28.6618994188482,6,"6"
"3977",1989-12-30 16:00:00,4948.83427165644,"ALT2 v1 090723 woTUCP",12,9742.67287098103,12,1310.82822829697,1373.92986436037,0,12,1989,1989-12-31,"lolo","-2000",NA,1989-12-31,4,"Dry Years (40-30-30)","Alt2woTUCPwoVA","D","lolo","D",-2303.54630082203,NA,2684.75809265734,7057.9147783237,27.5566893008797,12,"12"
"3978",1990-01-30 16:00:00,15947.1521049902,"ALT2 v1 090723 woTUCP",1,20080.2078409004,1,2595.65148659866,1731.63308976392,0,1,1990,1990-01-31,"medlo","-3500",NA,1990-01-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","medlo","CD",-3126.93548387097,NA,4327.28457636258,15752.9232645378,21.5499989375037,1,"1"
"3979",1990-02-27 16:00:00,11481.5545529469,"ALT2 v1 090723 woTUCP",2,15345.2699968661,2,3734.8936578449,2008.00565822351,0,2,1990,1990-02-28,"lolo","-3500",NA,1990-02-28,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-3901.55294486487,NA,5742.8993160684,9602.37068079768,37.4245569953559,2,"2"
"3980",1990-03-30 16:00:00,8156.28679943154,"ALT2 v1 090723 woTUCP",3,13509.226944255,3,3040.5631617919,1634.17046586028,0,3,1990,1990-03-31,"lolo","-3500",NA,1990-03-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-3583.3969536068,NA,4674.73362765218,8834.49331660279,34.6040054471081,3,"3"
"3981",1990-04-29 17:00:00,9906.667,"ALT2 v1 090723 woTUCP",4,14271.0703953612,4,1782.08826580071,986.455790175491,0,4,1990,1990-04-30,"lolo","-2000",NA,1990-04-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-1934.50190642714,NA,2768.5440559762,11502.526339385,19.3996944817546,4,"4"
"3982",1990-05-30 17:00:00,8466.56956979701,"ALT2 v1 090723 woTUCP",5,12015.9100498307,5,1700.60613220801,999.017238204772,0,5,1990,1990-05-31,"lolo","-2000",NA,1990-05-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-1938.11497107757,NA,2699.62337041279,9316.28667941792,22.467073731555,5,"5"
"3983",1990-06-29 17:00:00,4000,"ALT2 v1 090723 woTUCP",6,8826.01296686724,6,791.633024674073,300,0,6,1990,1990-06-30,"lolo","NA",NA,1990-06-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-1325.69933727926,NA,1091.63302467407,7734.37994219317,12.3683596293372,6,"6"
"3984",1990-12-30 16:00:00,4257.80188251625,"ALT2 v1 090723 woTUCP",12,7623.78865782842,12,1244.91042558919,2021.02496358952,0,12,1990,1990-12-31,"lolo","NA",NA,1990-12-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-2580.31902786389,NA,3265.93538917871,4357.85326864971,42.838745088049,12,"12"
"3985",1991-01-30 16:00:00,4783.58150286495,"ALT2 v1 090723 woTUCP",1,7507.90493556372,1,966.122302245875,546.354670896055,0,1,1991,1991-01-31,"lolo","NA",NA,1991-01-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-1108.50905483405,NA,1512.47697314193,5995.42796242179,20.1451268512681,1,"1"
"3986",1991-02-27 16:00:00,15917.780750645,"ALT2 v1 090723 woTUCP",2,14858.8199657873,2,1270.05262073698,300,0,2,1991,1991-02-28,"lolo","NA",NA,1991-02-28,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-140.301937423744,NA,1570.05262073698,13288.7673450503,10.5664691028767,2,"2"
"3987",1991-03-30 16:00:00,33266.2311292443,"ALT2 v1 090723 woTUCP",3,36850.2651190374,3,4507.40846610861,3006.75554156195,0,3,1991,1991-03-31,"himed","NA",NA,1991-03-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","himed","CD",-4325,NA,7514.16400767056,29336.1011113669,20.3910717694908,3,"3"
"3988",1991-04-29 17:00:00,11258.333,"ALT2 v1 090723 woTUCP",4,14988.8477014816,4,1819.56578938103,300,0,4,1991,1991-04-30,"lomed","NA",NA,1991-04-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lomed","CD",-1170.66839534449,NA,2119.56578938103,12869.2819121006,14.1409522038943,4,"4"
"3989",1991-05-30 17:00:00,5233.98331816531,"ALT2 v1 090723 woTUCP",5,10137.9454792988,5,1508.88097837067,889.356569613792,0,5,1991,1991-05-31,"lolo","-2000",NA,1991-05-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-2116.34362516195,NA,2398.23754798447,7739.70793131438,23.656050951167,5,"5"
"3990",1991-06-29 17:00:00,4000,"ALT2 v1 090723 woTUCP",6,10325.5294069214,6,1985.4024022605,300,0,6,1991,1991-06-30,"lolo","NA",NA,1991-06-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-2559.41185321486,NA,2285.4024022605,8040.12700466087,22.1335130838769,6,"6"
"3991",1991-12-30 16:00:00,4492.16397716559,"ALT2 v1 090723 woTUCP",12,8190.48327702446,12,1912.4998027976,2330.42108740813,0,12,1991,1991-12-31,"lolo","-3500",NA,1991-12-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-3282.03403296504,NA,4242.92089020574,3947.56238681873,51.8030590711023,12,"12"
"3992",1992-01-30 16:00:00,15632.599640959,"ALT2 v1 090723 woTUCP",1,16034.5350958303,1,1015.20733066587,300,0,1,1992,1992-01-31,"medlo","NA",NA,1992-01-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","medlo","CD",-394.696877073128,NA,1315.20733066587,14719.3277651644,8.20234152599714,1,"1"
"3993",1992-02-28 16:00:00,35238.2479466287,"ALT2 v1 090723 woTUCP",2,38750.0466324333,2,4597.15194369147,3173.27175009436,0,2,1992,1992-02-29,"hihi","-3500",NA,1992-02-29,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","hihi","CD",-3676.72413793103,NA,7770.42369378582,30979.6229386475,20.0526821747927,2,"2"
"3994",1992-03-30 16:00:00,17498.2875051398,"ALT2 v1 090723 woTUCP",3,23200.1622640507,3,3739.75689027408,2494.98782433893,0,3,1992,1992-03-31,"medmed","NA",NA,1992-03-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","medmed","CD",-4325,NA,6234.74471461301,16965.4175494376,26.8737116734478,3,"3"
"3995",1992-04-29 17:00:00,9810,"ALT2 v1 090723 woTUCP",4,14343.3946531734,4,2084.89858185509,350.057348920429,0,4,1992,1992-04-30,"lomed","-2000",NA,1992-04-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lomed","CD",-1549.51352538354,NA,2434.95593077552,11908.4387223979,16.9761481828627,4,"4"
"3996",1992-05-30 17:00:00,7100,"ALT2 v1 090723 woTUCP",5,11816.431131978,5,1710.85635025119,300.000000000001,0,5,1992,1992-05-31,"lolo","-2000",NA,1992-05-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-1801.32704350151,NA,2010.85635025119,9805.57478172679,17.0174592293721,5,"5"
"3997",1992-06-29 17:00:00,7100,"ALT2 v1 090723 woTUCP",6,12211.2014249342,6,791.633024674072,299.999999999999,0,6,1992,1992-06-30,"lolo","NA",NA,1992-06-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-1392.92727007583,NA,1091.63302467407,11119.5684002601,8.93960378415388,6,"6"
"3998",1992-12-30 16:00:00,13215.1813632415,"ALT2 v1 090723 woTUCP",12,18202.3821959936,12,3762.28328487572,3188.94605303827,0,12,1992,1992-12-31,"medlo","-5000",NA,1992-12-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","medlo","CD",-5290.32258064516,NA,6951.22933791399,11251.1528580796,38.1885692931114,12,"12"
"3999",1993-01-30 16:00:00,73553.7442124525,"ALT2 v1 090723 woTUCP",1,77370.521359772,1,4598.20185195277,4409.5014382189,1.09139364212751e-11,1,1993,1993-01-31,"hihi","-5000",NA,1993-01-31,2,"Above Normal Years (40-30-30)","Alt2woTUCPwoVA","AN","hihi","AN",-4516.12903225806,NA,9007.70329017169,68362.8180696003,11.6422936434485,1,"1"
"4000",1993-02-27 16:00:00,62139.5440666717,"ALT2 v1 090723 woTUCP",2,66666.056987478,2,4491.98569589588,2996.62364566744,0,2,1993,1993-02-28,"himed","NA",NA,1993-02-28,2,"Above Normal Years (40-30-30)","Alt2woTUCPwoVA","AN","himed","AN",-4223.21428571429,NA,7488.60934156332,59177.4476459147,11.233016740393,2,"2"
"4001",1993-03-30 16:00:00,49816.1452453822,"ALT2 v1 090723 woTUCP",3,54319.0973886254,3,3856.42335123843,2572.76546498183,0,3,1993,1993-03-31,"himed","-3500",NA,1993-03-31,2,"Above Normal Years (40-30-30)","Alt2woTUCPwoVA","AN","himed","AN",-3575,NA,6429.18881622026,47889.9085724051,11.8359640076909,3,"3"
"4002",1993-04-29 17:00:00,29197.3057203239,"ALT2 v1 090723 woTUCP",4,37921.5713067573,4,3053.45416520819,2038.15688645632,0,4,1993,1993-04-30,"hihi","-3500",NA,1993-04-30,2,"Above Normal Years (40-30-30)","Alt2woTUCPwoVA","AN","hihi","AN",-3995,NA,5091.61105166451,32829.9602550928,13.4266879673238,4,"4"
"4003",1993-05-30 17:00:00,19240.3358720918,"ALT2 v1 090723 woTUCP",5,27439.164305799,5,3271.51064773072,2184.58411867738,0,5,1993,1993-05-31,"medhi","-3500",NA,1993-05-31,2,"Above Normal Years (40-30-30)","Alt2woTUCPwoVA","AN","medhi","AN",-3821.16738999081,NA,5456.09476640811,21983.0695393909,19.8843328667084,5,"5"
"4004",1993-06-29 17:00:00,14233.2689709279,"ALT2 v1 090723 woTUCP",6,23876.0229498464,6,3380.67939119013,2259.36424434404,0,6,1993,1993-06-30,"medmed","NA",NA,1993-06-30,2,"Above Normal Years (40-30-30)","Alt2woTUCPwoVA","AN","medmed","AN",-4490,NA,5640.04363553417,18235.9793143123,23.6222072971766,6,"6"
"4005",1993-12-30 16:00:00,6600.52546933377,"ALT2 v1 090723 woTUCP",12,15969.9198623313,12,4598.607950957,5399.5121829866,1.2732925824821e-11,12,1993,1993-12-31,"medlo","<-5500",NA,1993-12-31,2,"Above Normal Years (40-30-30)","Alt2woTUCPwoVA","AN","medlo","AN",-8170.46376452332,NA,9998.12013394362,5971.79972838765,62.6059505628859,12,"12"
"4006",1994-01-30 16:00:00,8074.08536402488,"ALT2 v1 090723 woTUCP",1,13804.3826483721,1,2451.57751332642,3583.15216073002,0,1,1994,1994-01-31,"lolo","-5000",NA,1994-01-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-4537.45785662937,NA,6034.72967405644,7769.65297431564,43.7160416932379,1,"1"
"4007",1994-02-27 16:00:00,21376.0142095066,"ALT2 v1 090723 woTUCP",2,23919.8399127639,2,3619.92891048406,2415.25245539288,0,2,1994,1994-02-28,"medmed","-3500",NA,1994-02-28,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","medmed","CD",-3580.35714285714,NA,6035.18136587694,17884.658546887,25.2308601892294,2,"2"
"4008",1994-03-30 16:00:00,9921.67252255087,"ALT2 v1 090723 woTUCP",3,16139.5599627883,3,4063.51912089111,963.026296293344,0,3,1994,1994-03-31,"medlo","-3500",NA,1994-03-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","medlo","CD",-3905,NA,5026.54541718446,11113.0145456038,31.1442531814607,3,"3"
"4009",1994-04-29 17:00:00,9808.78552105511,"ALT2 v1 090723 woTUCP",4,13900.0186960241,4,2037.08857634857,1098.92986044415,0,4,1994,1994-04-30,"lomed","-2000",NA,1994-04-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lomed","CD",-1939.05711994976,NA,3136.01843679272,10764.0002592314,22.5612533721968,4,"4"
"4010",1994-05-30 17:00:00,7100,"ALT2 v1 090723 woTUCP",5,11329.0516033664,5,1801.79438110302,973.086106132194,0,5,1994,1994-05-31,"lolo","-2000",NA,1994-05-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-2127.97592138408,NA,2774.88048723521,8554.17111613121,24.4934932277178,5,"5"
"4011",1994-06-29 17:00:00,7100,"ALT2 v1 090723 woTUCP",6,14678.5684392166,6,2123.11188123013,1383.38177047645,0,6,1994,1994-06-30,"lolo","-3500",NA,1994-06-30,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","lolo","CD",-3737.18611704411,NA,3506.49365170658,11172.0747875101,23.8885260931734,6,"6"
"4012",1994-12-30 16:00:00,8003.68332175063,"ALT2 v1 090723 woTUCP",12,17940.8397721137,12,3825.11647764599,5219.85850449137,0,12,1994,1994-12-31,"medlo","<-5500",NA,1994-12-31,5,"Critically Dry Years (40-30-30)","Alt2woTUCPwoVA","CD","medlo","CD",-7841.33743411812,NA,9044.97498213736,8895.86478997639,50.4155607932933,12,"12"
"4013",1995-01-30 16:00:00,145169.422627367,"ALT2 v1 090723 woTUCP",1,146840.425726568,1,4547.40634339601,3032.80299429549,0,1,1995,1995-01-31,"himed","-3500",NA,1995-01-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","himed","W",-3645.16129032258,NA,7580.2093376915,139260.216388877,5.16220877199485,1,"1"
"4014",1995-02-27 16:00:00,58952.7125917192,"ALT2 v1 090723 woTUCP",2,65804.4814895835,2,3643.19323023587,2430.7620018941,0,2,1995,1995-02-28,"himed","NA",NA,1995-02-28,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","himed","W",-4464.28571428572,NA,6073.95523212997,59730.5262574536,9.23030634789128,2,"2"
"4015",1995-03-30 16:00:00,203405.393076515,"ALT2 v1 090723 woTUCP",3,210110.698745594,3,4597.27515376568,8431.61290322581,0,3,1995,1995-03-31,"hihi","-3500",NA,1995-03-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",-3324.98233032434,NA,13028.8880569915,197081.810688602,6.20096365143554,3,"3"
"4016",1995-04-29 17:00:00,62391.056640897,"ALT2 v1 090723 woTUCP",4,74902.2803006286,4,4596.21883552372,5421.48680023002,0,4,1995,1995-04-30,"hihi","NA",NA,1995-04-30,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",-4233.36379442659,NA,10017.7056357537,64884.5746648749,13.3743667022507,4,"4"
"4017",1995-05-30 17:00:00,68803.6469630664,"ALT2 v1 090723 woTUCP",5,82057.5980963736,5,4594.63446971466,6194.24263842568,0,5,1995,1995-05-31,"hihi","NA",NA,1995-05-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",-740.019187001599,NA,10788.8771081403,71268.7209882333,13.1479318898284,5,"5"
"4018",1995-06-29 17:00:00,24780.2055154193,"ALT2 v1 090723 woTUCP",6,39838.6184215593,6,4591.63302467407,6680,0,6,1995,1995-06-30,"medhi","-5000",NA,1995-06-30,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","medhi","W",-4500.85791383094,NA,11271.6330246741,28566.9853968852,28.2932327255964,6,"6"
"4019",1995-12-30 16:00:00,28011.8828857293,"ALT2 v1 090723 woTUCP",12,31980.5508813057,12,4598.607950957,3319.27214247062,0,12,1995,1995-12-31,"himed","-5000",NA,1995-12-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","himed","W",-5290.32258064516,NA,7917.88009342762,24062.6707878781,24.7584230891283,12,"12"
"4020",1996-01-30 16:00:00,41357.2587269847,"ALT2 v1 090723 woTUCP",1,45978.7741569042,1,4246.5938872411,2832.26135685889,0,1,1996,1996-01-31,"himed","-5000",NA,1996-01-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","himed","W",-4516.12903225806,NA,7078.85524409999,38899.9189128042,15.3959199084846,1,"1"
"4021",1996-02-28 16:00:00,143936.295462917,"ALT2 v1 090723 woTUCP",2,153651.806345319,2,3685.25390422487,9682.73462796362,0,2,1996,1996-02-29,"hihi","-5000",NA,1996-02-29,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",-4625,NA,13367.9885321885,140283.817813131,8.7001831284333,2,"2"
"4022",1996-03-30 16:00:00,72316.1989126831,"ALT2 v1 090723 woTUCP",3,82111.5979644958,3,1898.64847691711,8362.00582507454,0,3,1996,1996-03-31,"hihi","NA",NA,1996-03-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",-4302.07696427924,NA,10260.6543019917,71850.9436625041,12.4959866283789,3,"3"
"4023",1996-04-29 17:00:00,32017.0113271412,"ALT2 v1 090723 woTUCP",4,42701.8672384971,4,4343.53065115517,2908.09689850801,0,4,1996,1996-04-30,"hihi","NA",NA,1996-04-30,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",-4130,NA,7251.62754966319,35450.2396888339,16.9819916987743,4,"4"
"4024",1996-05-30 17:00:00,41188.6305209627,"ALT2 v1 090723 woTUCP",5,50047.4709678785,5,4470.38140610705,3396.35569197496,0,5,1996,1996-05-31,"hihi","-3500",NA,1996-05-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",-3964.02081048683,NA,7866.73709808201,42180.7338697965,15.7185506998566,5,"5"
"4025",1996-06-29 17:00:00,7778.1668615122,"ALT2 v1 090723 woTUCP",6,17542.1241927456,6,3732.61286911992,1983.76647629694,0,6,1996,1996-06-30,"lomed","-5000",NA,1996-06-30,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","lomed","W",-4505,NA,5716.37934541686,11825.7448473288,32.5865857669666,6,"6"
"4026",1996-12-30 16:00:00,109901.893457487,"ALT2 v1 090723 woTUCP",12,118943.503298643,12,4598.607950957,8665.16129032258,0,12,1996,1996-12-31,"hihi","-2000",NA,1996-12-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",-2174.88309354624,NA,13263.7692412796,105679.734057363,11.1513187971073,12,"12"
"4027",1997-01-30 16:00:00,298010.544748293,"ALT2 v1 090723 woTUCP",1,308564.853880887,1,4598.20185195277,7370.35076348239,2707.89874239278,1,1997,1997-01-31,"hihi","NA",NA,1997-01-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",24198.3388178224,NA,14676.4513578279,293888.402523059,4.75635872758646,1,"1"
"4028",1997-02-27 16:00:00,69347.7376788774,"ALT2 v1 090723 woTUCP",2,80096.3910529409,2,2695.58957584103,7171.75671754129,0,2,1997,1997-02-28,"hihi","NA",NA,1997-02-28,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","hihi","W",1116.73925077213,NA,9867.34629338232,70229.0447595586,12.3193394404754,2,"2"
"4029",1997-03-30 16:00:00,18771.3993265279,"ALT2 v1 090723 woTUCP",3,29195.5134435622,3,2519.91674456911,6380.51887778963,0,3,1997,1997-03-31,"medhi","NA",NA,1997-03-31,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","medhi","W",-4410.03998051136,NA,8900.43562235874,20295.0778212034,30.4856280043308,3,"3"
"4030",1997-04-29 17:00:00,12354.4851546341,"ALT2 v1 090723 woTUCP",4,21718.9725204232,4,3749.57991045779,2163.6546518338,0,4,1997,1997-04-30,"lohi","-3500",NA,1997-04-30,1,"Wet Years (40-30-30)","Alt2woTUCPwoVA","W","lohi","W",-3493.16432678189,NA,5913.23456229159,15805.7379581316,27.2261247935701,4,"4"
