"","Date","DO","Alt"
"453",1959-06-30,"2465.6883835144686","EXP1 090623"
"454",1959-07-31,"0","EXP1 090623"
"455",1959-08-31,"0","EXP1 090623"
"456",1959-09-30,"13116.165557667453","EXP1 090623"
"457",1959-10-31,"3385.3006458806299","EXP1 090623"
"458",1959-11-30,"3756.1785578683221","EXP1 090623"
"459",1959-12-31,"6603.2039507325926","EXP1 090623"
"460",1960-01-31,"18538.122171227504","EXP1 090623"
"461",1960-02-29,"67785.814186337462","EXP1 090623"
"462",1960-03-31,"47434.304157254301","EXP1 090623"
"463",1960-04-30,"21471.013123340472","EXP1 090623"
"464",1960-05-31,"12608.806728558668","EXP1 090623"
"465",1960-06-30,"371.26301319899375","EXP1 090623"
"466",1960-07-31,"0","EXP1 090623"
"467",1960-08-31,"0","EXP1 090623"
"468",1960-09-30,"2108.5255151064271","EXP1 090623"
"469",1960-10-31,"3350.6976189303223","EXP1 090623"
"470",1960-11-30,"15179.48756076877","EXP1 090623"
"471",1960-12-31,"25697.771593021982","EXP1 090623"
"472",1961-01-31,"16107.595175789975","EXP1 090623"
"473",1961-02-28,"46158.739459798715","EXP1 090623"
"474",1961-03-31,"31492.134142718984","EXP1 090623"
"475",1961-04-30,"17368.689833641445","EXP1 090623"
"476",1961-05-31,"9359.6225489876288","EXP1 090623"
"477",1961-06-30,"109.42611200919876","EXP1 090623"
"478",1961-07-31,"0","EXP1 090623"
"479",1961-08-31,"0","EXP1 090623"
"480",1961-09-30,"2898.4936288967392","EXP1 090623"
"481",1961-10-31,"2307.7489777765491","EXP1 090623"
"482",1961-11-30,"8244.909678234575","EXP1 090623"
"483",1961-12-31,"24599.191784512757","EXP1 090623"
"484",1962-01-31,"13813.638206973812","EXP1 090623"
"485",1962-02-28,"107361.51068282362","EXP1 090623"
"486",1962-03-31,"47885.140500893809","EXP1 090623"
"487",1962-04-30,"29222.303672928745","EXP1 090623"
"488",1962-05-31,"15297.775943867089","EXP1 090623"
"489",1962-06-30,"3614.1390571398802","EXP1 090623"
"490",1962-07-31,"0","EXP1 090623"
"491",1962-08-31,"0","EXP1 090623"
"492",1962-09-30,"3230.4076191173358","EXP1 090623"
"493",1962-10-31,"66508.077907067549","EXP1 090623"
"494",1962-11-30,"13375.079879927031","EXP1 090623"
"495",1962-12-31,"38359.517218650828","EXP1 090623"
"496",1963-01-31,"23475.700533562005","EXP1 090623"
"497",1963-02-28,"101810.99275429911","EXP1 090623"
"498",1963-03-31,"38205.002424284117","EXP1 090623"
"499",1963-04-30,"105472.95177020995","EXP1 090623"
"500",1963-05-31,"47280.557942380954","EXP1 090623"
"501",1963-06-30,"11324.441610047907","EXP1 090623"
"502",1963-07-31,"755.09450465233249","EXP1 090623"
"503",1963-08-31,"1978.5396921808808","EXP1 090623"
"504",1963-09-30,"7824.2916253299809","EXP1 090623"
"505",1963-10-31,"11187.699177743752","EXP1 090623"
"506",1963-11-30,"32129.857580840293","EXP1 090623"
