"","Date","JonesExp","BanksExpSWP","BanksExpCVP","Alt"
"3468",2010-09-30,"273.53905539825513","329.749393252218","0","NAA 071923"
"3469",2010-10-31,"282.7290050580134","410.73719008264464","0","NAA 071923"
"3470",2010-11-30,"273.63802947466934","397.48760330578511","0","NAA 071923"
"3471",2010-12-31,"282.7573814472733","473.53815175690778","0","NAA 071923"
"3472",2011-01-31,"248.44313104541868","354.02889828136887","0","NAA 071923"
"3473",2011-02-28,"71.151938573480251","373.84834708648151","0","NAA 071923"
"3474",2011-03-31,"81.174518181530104","373.39546666424189","0","NAA 071923"
"3475",2011-04-30,"207.02674965589114","386.97373072624157","0","NAA 071923"
"3476",2011-05-31,"256.65947217150193","194.33843412804902","0","NAA 071923"
"3477",2011-06-30,"273.22113865829192","299.76434630886752","0","NAA 071923"
"3478",2011-07-31,"282.27312445395768","441.48099173553715","0","NAA 071923"
"3479",2011-08-31,"282.3688153371354","421.48099173421485","0","NAA 071923"
"3480",2011-09-30,"273.53905539825519","347.23966941619824","0","NAA 071923"
"3481",2011-10-31,"281.48999711056371","403.38771224676043","0","NAA 071923"
"3482",2011-11-30,"273.63802947466934","290.20444073409692","107.28316257168819","NAA 071923"
"3483",2011-12-31,"161.92364978876219","286.64116920980643","20.716837436774608","NAA 071923"
"3484",2012-01-31,"209.1207294078886","203.67976891298684","0","NAA 071923"
"3485",2012-02-29,"252.05715236099135","39.408281295851253","0","NAA 071923"
"3486",2012-03-31,"162.28806263140129","210.76719494683729","0","NAA 071923"
"3487",2012-04-30,"148.44742398120835","63.740885506891551","0","NAA 071923"
"3488",2012-05-31,"133.71520904750705","36.892561983471069","0","NAA 071923"
"3489",2012-06-30,"183.74603656275781","122.82927077928574","0","NAA 071923"
"3490",2012-07-31,"280.0005281340413","425.92618194088436","0","NAA 071923"
"3491",2012-08-31,"280.58966239902264","441.48099173553715","0","NAA 071923"
"3492",2012-09-30,"258.09987609343432","98.06381951817383","0","NAA 071923"
"3493",2012-10-31,"191.48857729431441","133.27231379643459","103.94158558224264","NAA 071923"
"3494",2012-11-30,"171.46404058520244","235.69199773474023","0","NAA 071923"
"3495",2012-12-31,"282.7573814472733","203.92773804200587","9.8257734133394486E-12","NAA 071923"
"3496",2013-01-31,"212.77360507161919","141.92277925695461","0","NAA 071923"
"3497",2013-02-28,"192.57778040497786","128.49440165790475","0","NAA 071923"
"3498",2013-03-31,"175.84646744467443","108.10519931672673","0","NAA 071923"
"3499",2013-04-30,"117.97974207422222","48.54970698695044","0","NAA 071923"
"3500",2013-05-31,"77.248214252160565","18.446280991735485","0","NAA 071923"
"3501",2013-06-30,"174.84278100768927","116.89376707590669","0","NAA 071923"
"3502",2013-07-31,"282.27312445395768","162.13211603240225","0","NAA 071923"
"3503",2013-08-31,"274.70992443594952","18.446280991735538","0","NAA 071923"
"3504",2013-09-30,"230.56313525029057","75.930831816267172","0","NAA 071923"
"3505",2013-10-31,"101.40623060698216","53.017698034473355","0","NAA 071923"
"3506",2013-11-30,"147.57459453998845","54.986789299629805","0","NAA 071923"
"3507",2013-12-31,"45.805944973092586","52.173449718811924","0","NAA 071923"
"3508",2014-01-31,"113.89551291410945","29.622235139404907","0","NAA 071923"
"3509",2014-02-28,"205.83177073991746","137.33039521453122","0","NAA 071923"
"3510",2014-03-31,"232.53206816401459","150.17746888758336","0","NAA 071923"
"3511",2014-04-30,"98.601803910028622","47.245610243195181","0","NAA 071923"
"3512",2014-05-31,"60.353449034864482","36.892561983471076","0","NAA 071923"
"3513",2014-06-30,"70.907089071515088","17.851239669421485","0","NAA 071923"
"3514",2014-07-31,"73.21527321428826","18.446280991735534","0","NAA 071923"
"3515",2014-08-31,"80.85785000897198","18.446280991735481","0","NAA 071923"
"3516",2014-09-30,"103.01461111284101","21.160502103160653","0","NAA 071923"
"3517",2014-10-31,"99.617534998934815","1.1935950832508657","0","NAA 071923"
"3518",2014-11-30,"96.660609096324052","17.851239669421453","0","NAA 071923"
"3519",2014-12-31,"282.75738144727342","207.52315471244088","0","NAA 071923"
"3520",2015-01-31,"137.83007062300646","187.99268236086243","0","NAA 071923"
"3521",2015-02-28,"193.32449774334816","128.9922132168185","0","NAA 071923"
"3522",2015-03-31,"108.45374680590044","18.446280991735538","0","NAA 071923"
"3523",2015-04-30,"47.378310874138357","41.652892561983521","0","NAA 071923"
"3524",2015-05-31,"67.442379393842174","36.410312877993817","0","NAA 071923"
"3525",2015-06-30,"70.907089071515088","17.851239669421485","0","NAA 071923"
"3526",2015-07-31,"73.21527321428826","18.446280991735524","0","NAA 071923"
"3527",2015-08-31,"36.418402113994908","18.446280991735538","0","NAA 071923"
"3528",2015-09-30,"71.870360935718125","17.851239669421489","0","NAA 071923"
"3529",2015-10-31,"111.78248171241049","18.446280991735311","0","NAA 071923"
"3530",2015-11-30,"51.083159233276518","17.851239669421489","0","NAA 071923"
"3531",2015-12-31,"125.75897111771788","251.57323770209152","0","NAA 071923"
"3532",2016-01-31,"243.44956332392408","162.37341809182487","0","NAA 071923"
"3533",2016-02-29,"191.01419888950372","127.452013980922","0","NAA 071923"
"3534",2016-03-31,"234.63950996340088","156.53803615181766","0","NAA 071923"
"3535",2016-04-30,"154.05227547839615","35.702479338842977","0","NAA 071923"
"3536",2016-05-31,"145.22830515041778","36.892561983471076","0","NAA 071923"
"3537",2016-06-30,"184.32851031879358","123.21758661664364","0","NAA 071923"
"3538",2016-07-31,"247.78226782637284","173.34916828112256","0","NAA 071923"
"3539",2016-08-31,"282.3688153371354","18.446280991735534","0","NAA 071923"
"3540",2016-09-30,"244.54198432432472","58.895067671092924","0","NAA 071923"
"3541",2016-10-31,"138.8932682430941","264.89782748942844","0","NAA 071923"
"3542",2016-11-30,"273.63802947466934","356.11242274835865","41.375180557426553","NAA 071923"
"3543",2016-12-31,"260.18959516646714","180.55858270034119","0","NAA 071923"
"3544",2017-01-31,"282.7324113927985","394.52838488703361","0","NAA 071923"
"3545",2017-02-28,"234.78814754284565","572.00165950645271","0","NAA 071923"
"3546",2017-03-31,"246.80088382538256","518.43966942148757","0","NAA 071923"
"3547",2017-04-30,"178.23841724441721","325.51555893285359","0","NAA 071923"
"3548",2017-05-31,"282.51306160890113","229.54790400143548","0","NAA 071923"
"3549",2017-06-30,"273.22113865829192","293.19655253666485","0","NAA 071923"
"3550",2017-07-31,"55.877749755985569","441.4809917355372","0","NAA 071923"
"3551",2017-08-31,"282.3688153371354","421.4809917342148","0","NAA 071923"
"3552",2017-09-30,"273.53905539825519","347.2396694161983","0","NAA 071923"
"3553",2017-10-31,"266.63092868992379","173.65441993309739","0","NAA 071923"
"3554",2017-11-30,"273.63802947466928","397.48760330578511","0","NAA 071923"
"3555",2017-12-31,"282.75738144727342","433.51856162994312","0","NAA 071923"
"3556",2018-01-31,"214.50231391474659","143.07525181903989","0","NAA 071923"
"3557",2018-02-28,"242.86679991582349","70.375806972169784","0","NAA 071923"
"3558",2018-03-31,"221.07366813852866","237.67494272913004","0","NAA 071923"
"3559",2018-04-30,"242.73427323041392","152.14687601250108","0","NAA 071923"
"3560",2018-05-31,"198.74789445233245","36.892561983471076","0","NAA 071923"
"3561",2018-06-30,"197.35761735908147","112.67197860114146","0","NAA 071923"
"3562",2018-07-31,"175.94983650649007","441.48099173553715","0","NAA 071923"
"3563",2018-08-31,"251.33006085885177","441.48099173553715","0","NAA 071923"
"3564",2018-09-30,"272.49029700909693","93.186298477346767","0","NAA 071923"
"3565",2018-10-31,"235.48484103215861","100.33999073704454","0","NAA 071923"
"3566",2018-11-30,"162.32009101341075","175.5168007979772","100.10100005135644","NAA 071923"
"3567",2018-12-31,"282.75738144727342","427.12533574477249","0","NAA 071923"
"3568",2019-01-31,"210.63755475542297","140.49874571282399","0","NAA 071923"
"3569",2019-02-28,"255.30725229828585","263.19506593082917","0","NAA 071923"
"3570",2019-03-31,"282.67543094228654","298.45026584977029","0","NAA 071923"
"3571",2019-04-30,"273.49401335347738","307.18781604373146","0","NAA 071923"
"3572",2019-05-31,"282.51306160890101","89.228456735189781","0","NAA 071923"
"3573",2019-06-30,"273.22113865829198","288.91112033556141","0","NAA 071923"
"3574",2019-07-31,"193.929430058658","441.48099173553715","0","NAA 071923"
"3575",2019-08-31,"282.3688153371354","421.48099173421485","0","NAA 071923"
"3576",2019-09-30,"273.53905539825519","347.2396694161983","0","NAA 071923"
"3577",2019-10-31,"255.87317059078214","192.62697058222139","0","NAA 071923"
"3578",2019-11-30,"273.63802947466939","341.03660759437099","56.450995711413988","NAA 071923"
"3579",2019-12-31,"282.7573814472733","243.01057838336405","0","NAA 071923"
"3580",2020-01-31,"259.83727090250215","173.29855647754349","0","NAA 071923"
"3581",2020-02-29,"219.34023182035565","146.33603593482346","0","NAA 071923"
"3582",2020-03-31,"217.28955675943664","116.90354592707904","0","NAA 071923"
"3583",2020-04-30,"131.44920725670448","59.821655559757801","0","NAA 071923"
"3584",2020-05-31,"136.45628633305691","49.715794007486082","0","NAA 071923"
"3585",2020-06-30,"128.60068758233973","172.00283537457796","0","NAA 071923"
"3586",2020-07-31,"141.9079414163684","104.4892584325013","46.490270907442927","NAA 071923"
"3587",2020-08-31,"115.82224152483401","21.031669031433012","0","NAA 071923"
"3588",2020-09-30,"203.35542801814196","52.838002881330397","0","NAA 071923"
"3589",2020-10-31,"115.76018069699347","58.366227119204581","0","NAA 071923"
"3590",2020-11-30,"94.727365457547975","17.851239669421499","0","NAA 071923"
"3591",2020-12-31,"172.78062312144797","198.42846977021998","0","NAA 071923"
"3592",2021-01-31,"139.10937835211519","222.64095313285438","0","NAA 071923"
"3593",2021-02-28,"146.24598324908834","67.744816714522287","0","NAA 071923"
"3594",2021-03-31,"76.034217184076908","39.721730502668173","0","NAA 071923"
"3595",2021-04-30,"66.27822626472782","22.752977171394139","0","NAA 071923"
"3596",2021-05-31,"95.607076685757178","25.836124145358291","0","NAA 071923"
"3597",2021-06-30,"140.23030785039532","17.851239669421485","0","NAA 071923"
"3598",2021-07-31,"73.215273214288231","18.446280991735538","0","NAA 071923"
"3599",2021-08-31,"115.45771801547464","18.446280991735545","0","NAA 071923"
"3600",2021-09-30,"116.46258966863228","17.851239669421489","0","NAA 071923"
"3601",1921-10-31,"49.190082644628106","146.74006827703005","0","ALT2 v1 072523 wTUCP"
"3602",1921-11-30,"273.63802947466934","199.21926866385971","118.51275224501134","ALT2 v1 072523 wTUCP"
"3603",1921-12-31,"282.75738144727313","236.61469458402104","0","ALT2 v1 072523 wTUCP"
"3604",1922-01-31,"256.47168716971646","171.0548339890195","0","ALT2 v1 072523 wTUCP"
"3605",1922-02-28,"238.31859925049983","394.31493971557137","0","ALT2 v1 072523 wTUCP"
"3606",1922-03-31,"282.67543094228648","203.55654822231077","0","ALT2 v1 072523 wTUCP"
"3607",1922-04-30,"235.27674231651204","164.41366466732296","0","ALT2 v1 072523 wTUCP"
"3608",1922-05-31,"271.45328848297282","181.8522096977259","0","ALT2 v1 072523 wTUCP"
"3609",1922-06-30,"272.85503902897841","138.95386206077711","0","ALT2 v1 072523 wTUCP"
"3610",1922-07-31,"147.25918944390088","441.48099173553715","0","ALT2 v1 072523 wTUCP"
"3611",1922-08-31,"164.71323531301346","441.48099173553709","0","ALT2 v1 072523 wTUCP"
"3612",1922-09-30,"182.65607249271534","260.67641899009834","0","ALT2 v1 072523 wTUCP"
"3613",1922-10-31,"188.22581429495338","188.06219823458821","0","ALT2 v1 072523 wTUCP"
"3614",1922-11-30,"273.63802947466934","350.37154260884211","47.116060696942995","ALT2 v1 072523 wTUCP"
"3615",1922-12-31,"282.75738144727336","246.52762964866992","0","ALT2 v1 072523 wTUCP"
"3616",1923-01-31,"274.05048625949905","182.77403338220805","0","ALT2 v1 072523 wTUCP"
"3617",1923-02-28,"230.492047647514","153.77057981959553","0","ALT2 v1 072523 wTUCP"
"3618",1923-03-31,"252.13935137879537","103.21753089150569","0","ALT2 v1 072523 wTUCP"
"3619",1923-04-30,"212.95677805776404","150.07428455903937","0","ALT2 v1 072523 wTUCP"
"3620",1923-05-31,"197.24336927685098","110.55385490982604","0","ALT2 v1 072523 wTUCP"
"3621",1923-06-30,"135.13399032095751","157.27921193070031","0","ALT2 v1 072523 wTUCP"
"3622",1923-07-31,"171.59229080325488","416.79254633500562","0","ALT2 v1 072523 wTUCP"
"3623",1923-08-31,"140.55789310416279","344.97696959114086","76.442670775594692","ALT2 v1 072523 wTUCP"
"3624",1923-09-30,"273.53905539825519","185.20846160609861","0","ALT2 v1 072523 wTUCP"
"3625",1923-10-31,"196.16333493032445","211.47817798623333","7.5302109127254963E-2","ALT2 v1 072523 wTUCP"
"3626",1923-11-30,"233.8601331198748","106.4055441374539","8.4260438159756852","ALT2 v1 072523 wTUCP"
"3627",1923-12-31,"183.95620321534457","160.69841274036909","0","ALT2 v1 072523 wTUCP"
"3628",1924-01-31,"142.72580604323355","169.66756435613274","0","ALT2 v1 072523 wTUCP"
"3629",1924-02-29,"214.50779340351119","143.11441032359357","0","ALT2 v1 072523 wTUCP"
"3630",1924-03-31,"88.775567317093845","68.110700034537672","0","ALT2 v1 072523 wTUCP"
"3631",1924-04-30,"47.378310874138506","17.851239669421485","0","ALT2 v1 072523 wTUCP"
"3632",1924-05-31,"90.637931908974977","18.446280991735531","0","ALT2 v1 072523 wTUCP"
"3633",1924-06-30,"47.105436178953106","17.851239669421446","0","ALT2 v1 072523 wTUCP"
"3634",1924-07-31,"48.620231891974186","18.446280991735541","0","ALT2 v1 072523 wTUCP"
"3635",1924-08-31,"48.715922775151938","18.446280991735438","0","ALT2 v1 072523 wTUCP"
"3636",1924-09-30,"157.57057898474781","17.851239669421485","0","ALT2 v1 072523 wTUCP"
"3637",1924-10-31,"211.87769448601176","172.67490723426656","0","ALT2 v1 072523 wTUCP"
"3638",1924-11-30,"93.932977429508995","135.60301459858769","0","ALT2 v1 072523 wTUCP"
"3639",1924-12-31,"154.43387020571501","272.51256449128857","0","ALT2 v1 072523 wTUCP"
"3640",1925-01-31,"149.03836911539796","220.66465027336011","0","ALT2 v1 072523 wTUCP"
"3641",1925-02-28,"218.77867506306413","145.96166476329569","0","ALT2 v1 072523 wTUCP"
"3642",1925-03-31,"196.13871801894044","130.8708415221769","0","ALT2 v1 072523 wTUCP"
"3643",1925-04-30,"153.15713718686169","101.53509173405274","0","ALT2 v1 072523 wTUCP"
"3644",1925-05-31,"154.23672516003461","90.46739235355183","0","ALT2 v1 072523 wTUCP"
"3645",1925-06-30,"192.59821786638489","79.413165117249918","0","ALT2 v1 072523 wTUCP"
"3646",1925-07-31,"237.37750166712405","79.509521411411583","76.245003275071923","ALT2 v1 072523 wTUCP"
"3647",1925-08-31,"185.29099745125455","18.446280991735531","0","ALT2 v1 072523 wTUCP"
"3648",1925-09-30,"273.53905539825513","161.1982068252469","0","ALT2 v1 072523 wTUCP"
"3649",1925-10-31,"182.83378788122531","70.592333889282543","0","ALT2 v1 072523 wTUCP"
"3650",1925-11-30,"237.0243920362733","52.777499899522461","0","ALT2 v1 072523 wTUCP"
"3651",1925-12-31,"183.98767504482069","142.73388854851873","0","ALT2 v1 072523 wTUCP"
"3652",1926-01-31,"206.97955918367282","138.06008199832391","0","ALT2 v1 072523 wTUCP"
"3653",1926-02-28,"212.09757213994931","141.50759614788589","0","ALT2 v1 072523 wTUCP"
"3654",1926-03-31,"282.67543094228654","18.446280991735538","0","ALT2 v1 072523 wTUCP"
"3655",1926-04-30,"151.91924938556113","88.89607103801589","0","ALT2 v1 072523 wTUCP"
"3656",1926-05-31,"147.5893809594742","79.648850915407166","0","ALT2 v1 072523 wTUCP"
"3657",1926-06-30,"82.811304825098176","181.9083347634789","0","ALT2 v1 072523 wTUCP"
"3658",1926-07-31,"89.124243227114448","93.439434753494083","31.979712658961166","ALT2 v1 072523 wTUCP"
"3659",1926-08-31,"69.629781670850733","18.446280991735538","0","ALT2 v1 072523 wTUCP"
"3660",1926-09-30,"249.04856838183105","49.250396623469499","0","ALT2 v1 072523 wTUCP"
"3661",1926-10-31,"137.42335034070061","82.044387643863985","0","ALT2 v1 072523 wTUCP"
"3662",1926-11-30,"273.63802947466934","397.48760330578511","0","ALT2 v1 072523 wTUCP"
"3663",1926-12-31,"226.99581390391248","151.3876051088337","0","ALT2 v1 072523 wTUCP"
"3664",1927-01-31,"192.05478813360736","128.11023463161379","0","ALT2 v1 072523 wTUCP"
"3665",1927-02-28,"238.7951985879341","159.306013779875","0","ALT2 v1 072523 wTUCP"
"3666",1927-03-31,"193.50394079442347","129.11432337249926","0","ALT2 v1 072523 wTUCP"
"3667",1927-04-30,"180.28037100032199","131.92423328347436","0","ALT2 v1 072523 wTUCP"
"3668",1927-05-31,"236.35733738257525","138.70034136810546","0","ALT2 v1 072523 wTUCP"
"3669",1927-06-30,"194.88476242696109","130.25508802208802","0","ALT2 v1 072523 wTUCP"
"3670",1927-07-31,"241.04428179372613","441.48099173553715","0","ALT2 v1 072523 wTUCP"
"3671",1927-08-31,"269.69071613265544","397.55956808264466","0","ALT2 v1 072523 wTUCP"
"3672",1927-09-30,"207.0304847203985","22.081627767538492","0","ALT2 v1 072523 wTUCP"
"3673",1927-10-31,"159.47166232486057","213.42342461551067","0","ALT2 v1 072523 wTUCP"
"3674",1927-11-30,"273.63802947466939","391.53695424986978","5.950649055915374","ALT2 v1 072523 wTUCP"
"3675",1927-12-31,"282.75738144727342","333.00973556232788","96.445067720267801","ALT2 v1 072523 wTUCP"
"3676",1928-01-31,"182.73778595339709","121.89889984480688","0","ALT2 v1 072523 wTUCP"
"3677",1928-02-29,"207.90574781144969","138.71304659555275","0","ALT2 v1 072523 wTUCP"
"3678",1928-03-31,"282.67543094228654","197.26291717547971","0","ALT2 v1 072523 wTUCP"
"3679",1928-04-30,"194.60128672885114","129.88418775989112","0","ALT2 v1 072523 wTUCP"
"3680",1928-05-31,"182.33364440785769","99.170378945140769","0","ALT2 v1 072523 wTUCP"
"3681",1928-06-30,"169.23107430612575","113.15262927486432","0","ALT2 v1 072523 wTUCP"
"3682",1928-07-31,"171.41798535779677","441.4809917355372","0","ALT2 v1 072523 wTUCP"
"3683",1928-08-31,"282.3688153371354","441.48099173553715","0","ALT2 v1 072523 wTUCP"
"3684",1928-09-30,"206.30716899777764","22.893003511753648","0","ALT2 v1 072523 wTUCP"
"3685",1928-10-31,"176.28674484413784","18.446280991735531","0","ALT2 v1 072523 wTUCP"
"3686",1928-11-30,"273.63802947466934","284.31751208158852","75.29237783712459","ALT2 v1 072523 wTUCP"
"3687",1928-12-31,"278.82048873638524","278.15752142303353","0","ALT2 v1 072523 wTUCP"
"3688",1929-01-31,"225.12260515125192","150.15544597671004","0","ALT2 v1 072523 wTUCP"
"3689",1929-02-28,"166.56729702043361","111.15407940154196","0","ALT2 v1 072523 wTUCP"
"3690",1929-03-31,"96.355758330442143","131.84190111146435","0","ALT2 v1 072523 wTUCP"
"3691",1929-04-30,"106.44439491618159","60.780292234667741","0","ALT2 v1 072523 wTUCP"
"3692",1929-05-31,"99.123885749322156","46.527588472363753","0","ALT2 v1 072523 wTUCP"
"3693",1929-06-30,"47.105436178953134","17.851239669421467","0","ALT2 v1 072523 wTUCP"
"3694",1929-07-31,"48.620231891974171","18.446280991735541","0","ALT2 v1 072523 wTUCP"
"3695",1929-08-31,"48.715922775151938","18.446280991735538","0","ALT2 v1 072523 wTUCP"
"3696",1929-09-30,"184.48212621506897","31.795933348239753","0","ALT2 v1 072523 wTUCP"
"3697",1929-10-31,"138.91799980988716","40.657563909325297","0","ALT2 v1 072523 wTUCP"
"3698",1929-11-30,"108.1238433107284","64.493468966985702","0","ALT2 v1 072523 wTUCP"
"3699",1929-12-31,"239.43376035812435","159.67956941164192","0","ALT2 v1 072523 wTUCP"
"3700",1930-01-31,"235.43212052138972","157.02845622346882","0","ALT2 v1 072523 wTUCP"
"3701",1930-02-28,"63.147532690021038","117.68242256591675","0","ALT2 v1 072523 wTUCP"
"3702",1930-03-31,"199.35309954447439","133.01376253919972","0","ALT2 v1 072523 wTUCP"
"3703",1930-04-30,"126.67318290196931","68.403935354243984","0","ALT2 v1 072523 wTUCP"
"3704",1930-05-31,"116.22169683588935","57.697131365549644","0","ALT2 v1 072523 wTUCP"
"3705",1930-06-30,"49.706452351396337","224.09828897828953","0","ALT2 v1 072523 wTUCP"
"3706",1930-07-31,"70.18246311401974","441.48099173553715","0","ALT2 v1 072523 wTUCP"
"3707",1930-08-31,"130.03157639461512","243.61182953782625","39.432432132955853","ALT2 v1 072523 wTUCP"
"3708",1930-09-30,"273.53905539825519","89.196757298595031","0","ALT2 v1 072523 wTUCP"
"3709",1930-10-31,"180.73718933411919","25.676847705710529","0","ALT2 v1 072523 wTUCP"
"3710",1930-11-30,"139.14314852987735","51.853975670955343","0","ALT2 v1 072523 wTUCP"
"3711",1930-12-31,"68.760822603257054","65.313518854307915","0","ALT2 v1 072523 wTUCP"
"3712",1931-01-31,"189.85353194016318","175.47692187868333","0","ALT2 v1 072523 wTUCP"
"3713",1931-02-28,"222.98881244680908","120.15911090006311","0","ALT2 v1 072523 wTUCP"
"3714",1931-03-31,"113.7549605566996","30.710449116549871","0","ALT2 v1 072523 wTUCP"
"3715",1931-04-30,"47.378310874138521","17.851239669421492","0","ALT2 v1 072523 wTUCP"
"3716",1931-05-31,"102.67689755968482","24.933960285483341","0","ALT2 v1 072523 wTUCP"
"3717",1931-06-30,"47.105436178955003","17.851239669421485","0","ALT2 v1 072523 wTUCP"
"3718",1931-07-31,"48.620231891974214","18.446280991735531","0","ALT2 v1 072523 wTUCP"
"3719",1931-08-31,"36.418402113994887","18.446280991735534","0","ALT2 v1 072523 wTUCP"
"3720",1931-09-30,"104.70624924294621","17.851239669421492","0","ALT2 v1 072523 wTUCP"
"3721",1931-10-31,"109.35579396688084","18.446280991735531","0","ALT2 v1 072523 wTUCP"
"3722",1931-11-30,"130.13084193470306","23.309507017004041","0","ALT2 v1 072523 wTUCP"
"3723",1931-12-31,"282.75738144727342","242.84960686507836","0","ALT2 v1 072523 wTUCP"
"3724",1932-01-31,"212.55946083596834","141.78001643318737","0","ALT2 v1 072523 wTUCP"
"3725",1932-02-29,"231.79134381519768","154.63677726471781","0","ALT2 v1 072523 wTUCP"
"3726",1932-03-31,"102.24231141516678","18.446280991735541","0","ALT2 v1 072523 wTUCP"
"3727",1932-04-30,"190.8283413088356","103.62510721511327","0","ALT2 v1 072523 wTUCP"
"3728",1932-05-31,"222.98185854769466","125.09494066742147","0","ALT2 v1 072523 wTUCP"
"3729",1932-06-30,"54.204106122834808","17.851239669421464","0","ALT2 v1 072523 wTUCP"
"3730",1932-07-31,"48.6202318919742","18.446280991735534","0","ALT2 v1 072523 wTUCP"
"3731",1932-08-31,"75.574584123012116","18.44628099173562","0","ALT2 v1 072523 wTUCP"
"3732",1932-09-30,"190.83060621215554","17.851239669421442","0","ALT2 v1 072523 wTUCP"
"3733",1932-10-31,"233.27684537373867","113.77673519754259","0","ALT2 v1 072523 wTUCP"
"3734",1932-11-30,"178.57267975966647","59.120520956859458","0","ALT2 v1 072523 wTUCP"
"3735",1932-12-31,"66.918196082045469","327.77284592567128","0","ALT2 v1 072523 wTUCP"
"3736",1933-01-31,"45.482958067350324","371.27243512245161","0","ALT2 v1 072523 wTUCP"
"3737",1933-02-28,"63.013381414879241","258.80607690392054","0","ALT2 v1 072523 wTUCP"
"3738",1933-03-31,"73.752369775776174","180.24080516143903","0","ALT2 v1 072523 wTUCP"
"3739",1933-04-30,"35.477484427857519","29.752066115702487","0","ALT2 v1 072523 wTUCP"
"3740",1933-05-31,"91.560996127483619","76.446740486445876","0","ALT2 v1 072523 wTUCP"
"3741",1933-06-30,"47.105436178953113","17.85123966942151","0","ALT2 v1 072523 wTUCP"
"3742",1933-07-31,"48.620231891974136","18.446280991735598","0","ALT2 v1 072523 wTUCP"
"3743",1933-08-31,"36.418402113994908","18.446280991735598","0","ALT2 v1 072523 wTUCP"
"3744",1933-09-30,"118.42407117314113","17.851239669421499","0","ALT2 v1 072523 wTUCP"
"3745",1933-10-31,"129.63481302196777","36.721344705878828","0","ALT2 v1 072523 wTUCP"
"3746",1933-11-30,"158.32524523772449","36.403728387604026","0","ALT2 v1 072523 wTUCP"
"3747",1933-12-31,"282.75738144727342","426.28084609061443","0","ALT2 v1 072523 wTUCP"
"3748",1934-01-31,"173.14707866778099","117.05885088546731","0","ALT2 v1 072523 wTUCP"
"3749",1934-02-28,"49.65153420351551","297.48078039001945","0","ALT2 v1 072523 wTUCP"
"3750",1934-03-31,"113.56321502893286","188.77125395327371","0","ALT2 v1 072523 wTUCP"
"3751",1934-04-30,"47.378310874138506","17.851239669421492","0","ALT2 v1 072523 wTUCP"
"3752",1934-05-31,"84.24096743083885","44.066089375385765","0","ALT2 v1 072523 wTUCP"
"3753",1934-06-30,"47.105436178953113","17.851239669421489","0","ALT2 v1 072523 wTUCP"
"3754",1934-07-31,"48.620231891974207","18.446280991735531","0","ALT2 v1 072523 wTUCP"
"3755",1934-08-31,"36.418402113994894","18.446280991735534","0","ALT2 v1 072523 wTUCP"
"3756",1934-09-30,"152.7810550061549","17.851239669421489","0","ALT2 v1 072523 wTUCP"
"3757",1934-10-31,"143.06750497779925","18.446280991735534","0","ALT2 v1 072523 wTUCP"
"3758",1934-11-30,"130.87295625855921","219.65844573169909","0","ALT2 v1 072523 wTUCP"
"3759",1934-12-31,"185.403316605329","245.28501916012667","0","ALT2 v1 072523 wTUCP"
"3760",1935-01-31,"193.0026596460927","128.74214897327039","0","ALT2 v1 072523 wTUCP"
"3761",1935-02-28,"100.59585840523934","208.96760889638836","0","ALT2 v1 072523 wTUCP"
"3762",1935-03-31,"76.676254679874901","291.2105665873961","0","ALT2 v1 072523 wTUCP"
"3763",1935-04-30,"92.616982305608374","171.77033755301127","0","ALT2 v1 072523 wTUCP"
"3764",1935-05-31,"173.5904875780142","112.36757468022664","0","ALT2 v1 072523 wTUCP"
"3765",1935-06-30,"94.289307163468365","188.20446874335522","0","ALT2 v1 072523 wTUCP"
"3766",1935-07-31,"48.620231891974207","441.48099173553715","0","ALT2 v1 072523 wTUCP"
"3767",1935-08-31,"48.715922775151938","361.49851608364327","0","ALT2 v1 072523 wTUCP"
"3768",1935-09-30,"272.80870238907789","39.220050600682214","0","ALT2 v1 072523 wTUCP"
"3769",1935-10-31,"208.03284131834357","82.602633690166158","0","ALT2 v1 072523 wTUCP"
"3770",1935-11-30,"176.10379435586273","84.821985483457908","56.077912082344191","ALT2 v1 072523 wTUCP"
"3771",1935-12-31,"177.31242783349799","201.18029215248092","0","ALT2 v1 072523 wTUCP"
"3772",1936-01-31,"211.46885357662615","141.05294492695964","0","ALT2 v1 072523 wTUCP"
"3773",1936-02-29,"247.55914554411453","585.28264462809898","0","ALT2 v1 072523 wTUCP"
"3774",1936-03-31,"275.76336258233584","183.95393789777384","0","ALT2 v1 072523 wTUCP"
"3775",1936-04-30,"259.40684273522584","189.16272210565197","0","ALT2 v1 072523 wTUCP"
"3776",1936-05-31,"185.52117228008828","134.55321610892227","0","ALT2 v1 072523 wTUCP"
"3777",1936-06-30,"82.574294542016986","140.33369508505567","0","ALT2 v1 072523 wTUCP"
"3778",1936-07-31,"61.678305078782167","431.94328849016114","0.11061391980187271","ALT2 v1 072523 wTUCP"
"3779",1936-08-31,"118.94243046202122","360.03715945792374","67.510431147015268","ALT2 v1 072523 wTUCP"
"3780",1936-09-30,"273.53905539825519","177.57149493149586","0","ALT2 v1 072523 wTUCP"
"3781",1936-10-31,"184.04782078004524","192.20438139461407","12.320868118464794","ALT2 v1 072523 wTUCP"
"3782",1936-11-30,"216.34168361759811","84.701743800124731","0","ALT2 v1 072523 wTUCP"
